1781, 0, 30, "2018-10-16 18:58:00", 531, 30, 
1782, 0, 30, "2018-10-16 08:16:00", 535, 30, 
1783, 0, 30, "2018-10-15 11:27:00", 536, 30, 
1784, 0.15, 30, "2018-10-15 15:31:00", 547, 30, 
1785, 0.15, 30, "2018-10-16 01:41:00", 554, 30, 
1786, 0.15, 30, "2018-10-16 11:25:00", 555, 30, 
1787, 0.15, 30, "2018-10-15 22:21:00", 559, 30, 
1788, 0.15, 30, "2018-10-15 03:53:00", 567, 31, 10
1789, 0, 30, "2018-10-14 19:58:00", 568, 31, 
1790, 0.15, 30, "2018-10-14 11:49:00", 569, 31, 
1791, 0, 30, "2018-10-15 08:12:00", 570, 31, 33
1792, 0.15, 30, "2018-10-14 17:29:00", 578, 31, 
1793, 0.15, 30, "2018-10-15 00:29:00", 585, 31, 
1794, 0.15, 30, "2018-10-15 14:02:00", 590, 31, 46
1795, 0.15, 30, "2018-10-16 01:07:00", 597, 31, 26
1796, 0.15, 30, "2018-10-16 08:26:00", 600, 31, 
1797, 0, 30, "2018-10-15 17:17:00", 601, 31, 44
1798, 0.15, 30, "2018-10-15 03:08:00", 602, 31, 
1799, 0, 30, "2018-10-15 14:56:00", 603, 31, 35
1800, 0, 30, "2018-10-16 05:06:00", 609, 31, 
1801, 0, 30, "2018-10-14 11:52:00", 610, 31, 
1802, 0.15, 30, "2018-10-15 04:32:00", 611, 31, 
1803, 0, 30, "2018-10-14 12:22:00", 612, 31, 
1804, 0.15, 30, "2018-10-15 00:59:00", 626, 31, 
1805, 0, 30, "2018-10-15 21:03:00", 629, 31, 20
1806, 0.15, 30, "2018-10-14 08:34:00", 630, 31, 24
1807, 0.15, 30, "2018-10-15 20:56:00", 646, 31, 32
1808, 0.15, 30, "2018-10-15 11:46:00", 653, 31, 32
1809, 0.15, 30, "2018-10-14 18:53:00", 657, 31, 43
1810, 0.15, 30, "2018-10-15 09:22:00", 658, 31, 17
1811, 0, 30, "2018-10-15 18:16:00", 660, 31, 
1812, 0, 30, "2018-10-15 15:00:00", 684, 31, 
1813, 0.15, 30, "2018-10-14 18:52:00", 686, 31, 
1814, 0, 30, "2018-10-16 04:18:00", 689, 31, 
1815, 0, 30, "2018-10-15 15:20:00", 692, 31, 14
1816, 0, 30, "2018-10-15 21:50:00", 693, 31, 5
1817, 0, 30, "2018-10-15 00:17:00", 701, 31, 6
1818, 0, 30, "2018-10-14 20:41:00", 707, 31, 47
1819, 0, 30, "2018-10-15 19:20:00", 714, 31, 50
1820, 0.15, 30, "2018-10-16 00:46:00", 720, 31, 9
1821, 0.15, 30, "2018-10-16 01:46:00", 722, 31, 
1822, 0.15, 30, "2018-10-14 23:31:00", 730, 31, 50
1823, 0.15, 30, "2018-10-15 07:50:00", 733, 31, 
1824, 0.15, 30, "2018-10-15 09:03:00", 735, 31, 
1825, 0, 30, "2018-10-16 02:42:00", 742, 31, 32
1826, 0, 30, "2018-10-15 14:08:00", 743, 31, 18
1827, 0.15, 30, "2018-10-14 08:15:00", 745, 31, 
1828, 0.15, 30, "2018-10-14 11:15:00", 748, 31, 24
1829, 0.15, 30, "2018-10-16 08:13:00", 750, 31, 10
1830, 0, 30, "2018-10-15 15:34:00", 754, 31, 29
1831, 0, 30, "2018-10-15 05:37:00", 755, 31, 17
1832, 0.15, 30, "2018-10-14 19:39:00", 764, 31, 2
1833, 0, 30, "2018-10-15 08:20:00", 765, 31, 
1834, 0, 30, "2018-10-16 06:58:00", 766, 31, 
1835, 0, 30, "2018-10-14 21:24:00", 769, 31, 30
1836, 0, 30, "2018-10-15 02:41:00", 770, 31, 27
1837, 0, 30, "2018-10-15 13:17:00", 774, 31, 
1838, 0, 30, "2018-10-16 05:47:00", 781, 31, 
1839, 0, 30, "2018-10-14 10:55:00", 791, 31, 
1840, 0.15, 30, "2018-10-15 21:16:00", 795, 31, 33
1841, 0.15, 30, "2018-10-14 11:02:00", 803, 31, 
1842, 0.15, 30, "2018-10-15 20:43:00", 817, 31, 
1843, 0.15, 30, "2018-10-14 11:09:00", 824, 31, 
1844, 0, 30, "2018-10-15 02:08:00", 836, 31, 
1845, 0.15, 30, "2018-10-14 17:59:00", 843, 31, 6
1846, 0, 30, "2018-10-16 06:51:00", 846, 31, 
1847, 0, 30, "2018-10-15 12:54:00", 848, 31, 17
1848, 0.15, 30, "2018-10-16 00:41:00", 854, 31, 1
1849, 0.15, 30, "2018-10-15 16:12:00", 855, 31, 32
1850, 0, 30, "2018-10-14 09:13:00", 856, 31, 47
1851, 0, 30, "2018-10-16 06:04:00", 863, 31, 
1852, 0.15, 30, "2018-10-16 03:29:00", 866, 31, 30
1853, 0, 30, "2018-10-15 02:43:00", 867, 31, 23
1854, 0, 30, "2018-10-15 22:29:00", 876, 31, 
1855, 0, 30, "2018-10-15 17:33:00", 878, 31, 6
1856, 0, 30, "2018-10-15 04:55:00", 887, 31, 
1857, 0, 30, "2018-10-15 01:07:00", 891, 31, 
1858, 0, 30, "2018-10-15 19:15:00", 893, 31, 
1859, 0.15, 30, "2018-10-15 07:18:00", 907, 31, 
1860, 0.15, 30, "2018-10-14 17:09:00", 915, 31, 7
1861, 0.15, 30, "2018-10-15 14:16:00", 916, 31, 38
1862, 0, 30, "2018-10-15 13:53:00", 924, 31, 
1863, 0.15, 30, "2018-10-16 04:13:00", 925, 31, 34
1864, 0, 30, "2018-10-16 07:39:00", 932, 31, 46
1865, 0, 30, "2018-10-14 20:51:00", 939, 31, 21
1866, 0.15, 30, "2018-10-16 04:35:00", 942, 31, 27
1867, 0.15, 30, "2018-10-16 05:42:00", 943, 31, 
1868, 0.15, 30, "2018-10-15 17:51:00", 944, 31, 21
1869, 0.15, 30, "2018-10-14 09:36:00", 953, 31, 
1870, 0.15, 30, "2018-10-15 10:01:00", 954, 31, 12
1871, 0.15, 30, "2018-10-15 18:04:00", 958, 31, 
1872, 0.15, 30, "2018-10-15 04:25:00", 959, 31, 
1873, 0, 30, "2018-10-15 10:25:00", 960, 31, 
1874, 0.15, 30, "2018-10-15 20:32:00", 961, 31, 
1875, 0.15, 30, "2018-10-14 09:27:00", 965, 31, 
1876, 0.15, 30, "2018-10-14 08:11:00", 969, 31, 44
1877, 0.15, 30, "2018-10-15 17:00:00", 970, 31, 24
1878, 0.15, 30, "2018-10-16 01:08:00", 573, 32, 
1879, 0, 30, "2018-10-16 11:04:00", 583, 32, 2
1880, 0, 30, "2018-10-15 04:42:00", 585, 32, 
1881, 0.15, 30, "2018-10-15 23:07:00", 589, 32, 
1882, 0, 30, "2018-10-14 21:40:00", 594, 32, 
1883, 0.15, 30, "2018-10-16 14:05:00", 595, 32, 46
1884, 0.15, 30, "2018-10-16 10:13:00", 605, 32, 35
1885, 0.15, 30, "2018-10-16 04:52:00", 609, 32, 
1886, 0.15, 30, "2018-10-15 02:39:00", 611, 32, 
1887, 0.15, 30, "2018-10-15 14:41:00", 613, 32, 
1888, 0, 30, "2018-10-16 13:50:00", 615, 32, 
1889, 0.15, 30, "2018-10-15 13:27:00", 616, 32, 5
1890, 0.15, 30, "2018-10-15 01:40:00", 620, 32, 26
1891, 0, 30, "2018-10-15 21:48:00", 621, 32, 36
1892, 0, 30, "2018-10-15 06:30:00", 625, 32, 30
1893, 0, 30, "2018-10-14 18:08:00", 634, 32, 5
1894, 0.15, 30, "2018-10-16 14:04:00", 635, 32, 
1895, 0, 30, "2018-10-14 20:34:00", 649, 32, 
1896, 0.15, 30, "2018-10-14 18:19:00", 652, 32, 
1897, 0, 30, "2018-10-15 19:57:00", 657, 32, 
1898, 0.15, 30, "2018-10-14 16:42:00", 668, 32, 
1899, 0, 30, "2018-10-16 07:55:00", 681, 32, 
1900, 0, 30, "2018-10-15 16:30:00", 687, 32, 47
1901, 0, 30, "2018-10-15 03:58:00", 699, 32, 3
1902, 0.15, 30, "2018-10-15 17:09:00", 701, 32, 28
1903, 0, 30, "2018-10-16 09:28:00", 702, 32, 
1904, 0.15, 30, "2018-10-15 09:47:00", 704, 32, 
1905, 0.15, 30, "2018-10-14 23:21:00", 711, 32, 23
1906, 0, 30, "2018-10-16 01:33:00", 717, 32, 21
1907, 0, 30, "2018-10-15 13:02:00", 720, 32, 18
1908, 0.15, 30, "2018-10-15 07:08:00", 735, 32, 
1909, 0, 30, "2018-10-15 05:03:00", 737, 32, 4
1910, 0, 30, "2018-10-16 13:42:00", 739, 32, 9
1911, 0, 30, "2018-10-15 07:51:00", 744, 32, 
1912, 0.15, 30, "2018-10-14 19:31:00", 745, 32, 
1913, 0, 30, "2018-10-15 20:29:00", 746, 32, 
1914, 0, 30, "2018-10-16 08:21:00", 747, 32, 6
1915, 0.15, 30, "2018-10-16 10:35:00", 750, 32, 
1916, 0.15, 30, "2018-10-15 02:17:00", 754, 32, 
1917, 0, 30, "2018-10-16 05:24:00", 759, 32, 
1918, 0, 30, "2018-10-16 05:34:00", 762, 32, 
1919, 0, 30, "2018-10-15 04:30:00", 767, 32, 28
1920, 0, 30, "2018-10-15 01:38:00", 772, 32, 16
1921, 0, 30, "2018-10-14 21:45:00", 775, 32, 47
1922, 0, 30, "2018-10-16 06:01:00", 778, 32, 
1923, 0.15, 30, "2018-10-15 02:05:00", 796, 32, 
1924, 0.15, 30, "2018-10-14 17:42:00", 797, 32, 
1925, 0, 30, "2018-10-15 10:05:00", 799, 32, 27
1926, 0.15, 30, "2018-10-14 23:12:00", 816, 32, 
1927, 0, 30, "2018-10-15 09:24:00", 820, 32, 29
1928, 0, 30, "2018-10-15 05:39:00", 821, 32, 44
1929, 0.15, 30, "2018-10-15 14:06:00", 829, 32, 
1930, 0, 30, "2018-10-16 00:01:00", 835, 32, 24
1931, 0.15, 30, "2018-10-15 09:49:00", 836, 32, 
1932, 0, 30, "2018-10-15 16:04:00", 851, 32, 44
1933, 0, 30, "2018-10-14 23:00:00", 856, 32, 37
1934, 0.15, 30, "2018-10-15 23:33:00", 860, 32, 
1935, 0.15, 30, "2018-10-16 12:34:00", 864, 32, 
1936, 0, 30, "2018-10-15 08:37:00", 871, 32, 
1937, 0, 30, "2018-10-14 19:51:00", 872, 32, 31
1938, 0.15, 30, "2018-10-15 03:28:00", 878, 32, 34
1939, 0, 30, "2018-10-16 00:09:00", 882, 32, 17
1940, 0, 30, "2018-10-14 18:54:00", 884, 32, 23
1941, 0, 30, "2018-10-15 08:44:00", 886, 32, 
1942, 0, 30, "2018-10-14 14:36:00", 895, 32, 
1943, 0.15, 30, "2018-10-15 04:47:00", 901, 32, 42
1944, 0, 30, "2018-10-15 07:46:00", 910, 32, 5
1945, 0.15, 30, "2018-10-15 11:40:00", 919, 32, 19
1946, 0, 30, "2018-10-16 13:14:00", 921, 32, 
1947, 0.15, 30, "2018-10-15 19:46:00", 923, 32, 
1948, 0, 30, "2018-10-16 10:28:00", 938, 32, 36
1949, 0.15, 30, "2018-10-15 22:07:00", 944, 32, 34
1950, 0, 30, "2018-10-15 10:38:00", 946, 32, 38
1951, 0, 30, "2018-10-15 12:00:00", 949, 32, 14
1952, 0, 30, "2018-10-14 18:20:00", 970, 32, 
1953, 0, 30, "2018-10-16 10:06:00", 570, 33, 
1954, 0.15, 30, "2018-10-16 09:40:00", 579, 33, 
1955, 0, 30, "2018-10-15 15:17:00", 581, 33, 
1956, 0.15, 30, "2018-10-15 11:54:00", 601, 33, 
1957, 0, 30, "2018-10-15 19:44:00", 614, 33, 
1958, 0.15, 30, "2018-10-16 16:41:00", 621, 33, 
1959, 0, 30, "2018-10-14 19:32:00", 641, 33, 
1960, 0, 30, "2018-10-16 13:27:00", 642, 33, 4
1961, 0, 30, "2018-10-16 17:30:00", 665, 33, 
1962, 0.15, 30, "2018-10-16 10:49:00", 680, 33, 12
1963, 0, 30, "2018-10-14 17:40:00", 681, 33, 47
1964, 0, 30, "2018-10-16 04:56:00", 689, 33, 16
1965, 0.15, 30, "2018-10-15 17:37:00", 692, 33, 40
1966, 0, 30, "2018-10-15 23:26:00", 696, 33, 1
1967, 0, 30, "2018-10-16 16:28:00", 708, 33, 21
1968, 0, 30, "2018-10-15 15:29:00", 709, 33, 20
1969, 0, 30, "2018-10-15 23:24:00", 716, 33, 29
1970, 0.15, 30, "2018-10-15 02:09:00", 719, 33, 41
1971, 0.15, 30, "2018-10-16 12:07:00", 723, 33, 
1972, 0.15, 30, "2018-10-15 21:04:00", 724, 33, 24
1973, 0.15, 30, "2018-10-15 14:01:00", 731, 33, 
1974, 0.15, 30, "2018-10-16 02:13:00", 736, 33, 
1975, 0, 30, "2018-10-15 12:57:00", 741, 33, 29
1976, 0.15, 30, "2018-10-14 17:32:00", 749, 33, 20
1977, 0, 30, "2018-10-15 07:02:00", 756, 33, 42
1978, 0.15, 30, "2018-10-15 06:03:00", 758, 33, 40
1979, 0, 30, "2018-10-16 10:22:00", 759, 33, 
1980, 0, 30, "2018-10-15 15:00:00", 760, 33, 
1981, 0, 30, "2018-10-16 08:13:00", 775, 33, 
1982, 0.15, 30, "2018-10-15 19:20:00", 778, 33, 12
1983, 0.15, 30, "2018-10-15 04:05:00", 781, 33, 3
1984, 0, 30, "2018-10-15 20:13:00", 784, 33, 36
1985, 0, 30, "2018-10-15 17:24:00", 791, 33, 41
1986, 0, 30, "2018-10-15 00:53:00", 796, 33, 49
1987, 0.15, 30, "2018-10-16 07:00:00", 800, 33, 
1988, 0, 30, "2018-10-16 11:56:00", 801, 33, 
1989, 0, 30, "2018-10-15 00:15:00", 804, 33, 
1990, 0.15, 30, "2018-10-14 23:48:00", 808, 33, 15
1991, 0, 30, "2018-10-15 18:39:00", 812, 33, 
1992, 0, 30, "2018-10-16 06:55:00", 814, 33, 33
1993, 0.15, 30, "2018-10-14 17:30:00", 825, 33, 44
1994, 0, 30, "2018-10-15 01:41:00", 826, 33, 
1995, 0, 30, "2018-10-15 11:52:00", 827, 33, 
1996, 0, 30, "2018-10-15 07:47:00", 830, 33, 
1997, 0, 30, "2018-10-16 13:43:00", 832, 33, 
1998, 0, 30, "2018-10-15 10:55:00", 834, 33, 27
1999, 0.15, 30, "2018-10-16 08:37:00", 836, 33, 19
2000, 0, 30, "2018-10-16 06:43:00", 841, 33, 23
2001, 0.15, 30, "2018-10-16 10:04:00", 843, 33, 4
2002, 0.15, 30, "2018-10-14 21:57:00", 845, 33, 4
2003, 0.15, 30, "2018-10-16 03:11:00", 847, 33, 
2004, 0.15, 30, "2018-10-15 13:10:00", 854, 33, 17
2005, 0.15, 30, "2018-10-16 03:51:00", 856, 33, 
2006, 0, 30, "2018-10-15 16:43:00", 859, 33, 
2007, 0.15, 30, "2018-10-16 00:00:00", 861, 33, 
2008, 0, 30, "2018-10-15 19:01:00", 866, 33, 
2009, 0.15, 30, "2018-10-16 02:11:00", 867, 33, 45
2010, 0.15, 30, "2018-10-16 17:21:00", 873, 33, 23
2011, 0, 30, "2018-10-15 10:16:00", 876, 33, 37
2012, 0.15, 30, "2018-10-15 16:07:00", 880, 33, 
2013, 0.15, 30, "2018-10-16 14:13:00", 884, 33, 
2014, 0.15, 30, "2018-10-16 01:58:00", 887, 33, 
2015, 0, 30, "2018-10-16 07:41:00", 890, 33, 33
2016, 0, 30, "2018-10-15 09:45:00", 894, 33, 12
2017, 0.15, 30, "2018-10-15 01:39:00", 896, 33, 21
2018, 0, 30, "2018-10-16 10:23:00", 902, 33, 
2019, 0, 30, "2018-10-15 20:32:00", 917, 33, 
2020, 0.15, 30, "2018-10-15 06:12:00", 918, 33, 
2021, 0, 30, "2018-10-15 19:51:00", 920, 33, 16
2022, 0, 30, "2018-10-16 11:15:00", 928, 33, 3
2023, 0, 30, "2018-10-15 20:56:00", 934, 33, 
2024, 0.15, 30, "2018-10-16 04:09:00", 935, 33, 48
2025, 0, 30, "2018-10-14 20:34:00", 944, 33, 27
2026, 0, 30, "2018-10-15 21:26:00", 947, 33, 
2027, 0, 30, "2018-10-16 02:05:00", 955, 33, 14
2028, 0, 30, "2018-10-15 20:10:00", 956, 33, 
2029, 0, 30, "2018-10-16 05:56:00", 960, 33, 
2030, 0.15, 30, "2018-10-15 02:14:00", 965, 33, 
2031, 0.15, 30, "2018-10-16 15:28:00", 969, 33, 
2032, 0, 30, "2018-10-15 19:16:00", 970, 33, 42
2033, 0.15, 30, "2018-10-15 09:43:00", 583, 34, 43
2034, 0, 30, "2018-10-15 13:51:00", 600, 34, 
2035, 0.15, 30, "2018-10-14 20:52:00", 606, 34, 38
2036, 0.15, 30, "2018-10-15 19:18:00", 610, 34, 27
2037, 0.15, 30, "2018-10-14 21:54:00", 613, 34, 
2038, 0, 30, "2018-10-15 12:53:00", 615, 34, 14
2039, 0, 30, "2018-10-16 05:02:00", 620, 34, 
2040, 0.15, 30, "2018-10-14 20:52:00", 626, 34, 7
2041, 0.15, 30, "2018-10-15 06:59:00", 638, 34, 22
2042, 0.15, 30, "2018-10-15 08:16:00", 647, 34, 
2043, 0.15, 30, "2018-10-15 16:20:00", 659, 34, 
2044, 0.15, 30, "2018-10-16 09:48:00", 662, 34, 22
2045, 0.15, 30, "2018-10-16 04:40:00", 673, 34, 14
2046, 0.15, 30, "2018-10-15 13:41:00", 676, 34, 
2047, 0, 30, "2018-10-15 05:59:00", 677, 34, 19
2048, 0, 30, "2018-10-16 14:27:00", 678, 34, 
2049, 0, 30, "2018-10-15 00:43:00", 682, 34, 
2050, 0, 30, "2018-10-16 11:45:00", 690, 34, 15
2051, 0.15, 30, "2018-10-14 22:18:00", 695, 34, 
2052, 0.15, 30, "2018-10-16 19:58:00", 699, 34, 34
2053, 0, 30, "2018-10-15 01:28:00", 700, 34, 8
2054, 0.15, 30, "2018-10-16 05:57:00", 706, 34, 
2055, 0.15, 30, "2018-10-15 10:15:00", 710, 34, 
2056, 0.15, 30, "2018-10-14 23:33:00", 713, 34, 35
2057, 0, 30, "2018-10-15 07:08:00", 721, 34, 27
2058, 0.15, 30, "2018-10-16 00:12:00", 722, 34, 15
2059, 0.15, 30, "2018-10-14 21:53:00", 729, 34, 
2060, 0, 30, "2018-10-15 07:00:00", 730, 34, 7
2061, 0.15, 30, "2018-10-16 03:08:00", 732, 34, 
2062, 0.15, 30, "2018-10-15 21:36:00", 739, 34, 
2063, 0, 30, "2018-10-16 20:34:00", 749, 34, 
2064, 0.15, 30, "2018-10-15 20:53:00", 755, 34, 46
2065, 0.15, 30, "2018-10-16 15:16:00", 756, 34, 
2066, 0.15, 30, "2018-10-15 02:14:00", 766, 34, 11
2067, 0, 30, "2018-10-15 13:16:00", 771, 34, 
2068, 0, 30, "2018-10-15 22:50:00", 772, 34, 
2069, 0, 30, "2018-10-15 22:27:00", 776, 34, 
2070, 0, 30, "2018-10-15 09:31:00", 782, 34, 12
2071, 0, 30, "2018-10-16 13:11:00", 791, 34, 19
2072, 0, 30, "2018-10-16 19:17:00", 802, 34, 47
2073, 0.15, 30, "2018-10-16 11:17:00", 804, 34, 
2074, 0, 30, "2018-10-15 08:24:00", 809, 34, 
2075, 0, 30, "2018-10-15 05:56:00", 814, 34, 
2076, 0, 30, "2018-10-16 07:45:00", 816, 34, 25
2077, 0.15, 30, "2018-10-16 10:44:00", 822, 34, 
2078, 0.15, 30, "2018-10-15 20:58:00", 840, 34, 6
2079, 0, 30, "2018-10-15 14:23:00", 847, 34, 
2080, 0, 30, "2018-10-16 00:49:00", 852, 34, 14
2081, 0, 30, "2018-10-15 23:09:00", 854, 34, 
2082, 0.15, 30, "2018-10-16 05:27:00", 859, 34, 47
2083, 0.15, 30, "2018-10-16 09:55:00", 860, 34, 
2084, 0.15, 30, "2018-10-15 22:53:00", 863, 34, 11
2085, 0, 30, "2018-10-16 09:13:00", 867, 34, 8
2086, 0, 30, "2018-10-14 20:53:00", 874, 34, 
2087, 0.15, 30, "2018-10-15 10:17:00", 888, 34, 43
2088, 0, 30, "2018-10-16 05:12:00", 891, 34, 
2089, 0.15, 30, "2018-10-16 15:41:00", 896, 34, 
2090, 0, 30, "2018-10-15 18:03:00", 902, 34, 7
2091, 0.15, 30, "2018-10-15 21:26:00", 905, 34, 27
2092, 0, 30, "2018-10-14 23:55:00", 906, 34, 
2093, 0.15, 30, "2018-10-16 06:11:00", 934, 34, 24
2094, 0.15, 30, "2018-10-16 15:09:00", 936, 34, 
2095, 0.15, 30, "2018-10-16 05:54:00", 954, 34, 
2096, 0.15, 30, "2018-10-16 14:21:00", 957, 34, 
2097, 0, 30, "2018-10-16 04:28:00", 960, 34, 46
2098, 0.15, 30, "2018-10-15 02:20:00", 961, 34, 42
2099, 0.15, 30, "2018-10-16 08:16:00", 967, 34, 
2100, 0.15, 30, "2018-10-16 04:57:00", 969, 34, 40
2101, 0, 37, "2018-10-16 01:22:00", 971, 35, 
2102, 0, 37, "2018-10-15 19:56:00", 974, 35, 50
2103, 0, 37, "2018-10-14 09:48:00", 975, 35, 
2104, 0, 37, "2018-10-15 05:26:00", 976, 35, 
2105, 0, 37, "2018-10-14 10:21:00", 982, 35, 
2106, 0.15, 37, "2018-10-15 16:41:00", 983, 35, 
2107, 0, 37, "2018-10-14 16:32:00", 987, 35, 46
2108, 0.15, 37, "2018-10-16 03:18:00", 990, 35, 13
2109, 0.15, 37, "2018-10-15 15:09:00", 1007, 35, 48
2110, 0.15, 37, "2018-10-14 09:49:00", 1011, 35, 30
2111, 0.15, 37, "2018-10-15 20:54:00", 1026, 35, 
2112, 0, 37, "2018-10-15 07:52:00", 1032, 35, 47
2113, 0, 37, "2018-10-15 16:49:00", 1033, 35, 
2114, 0, 37, "2018-10-14 11:09:00", 1048, 35, 49
2115, 0.15, 37, "2018-10-14 17:52:00", 1050, 35, 37
2116, 0, 37, "2018-10-15 01:22:00", 1054, 35, 
2117, 0, 37, "2018-10-14 16:11:00", 1058, 35, 4
2118, 0, 37, "2018-10-14 19:36:00", 1059, 35, 
2119, 0.15, 37, "2018-10-15 11:51:00", 1063, 35, 43
2120, 0.15, 37, "2018-10-15 11:10:00", 1066, 35, 18
2121, 0, 37, "2018-10-16 08:24:00", 1067, 35, 
2122, 0.15, 37, "2018-10-16 07:17:00", 1069, 35, 
2123, 0, 37, "2018-10-15 16:36:00", 1074, 35, 15
2124, 0.15, 37, "2018-10-15 06:59:00", 1086, 35, 
2125, 0.15, 37, "2018-10-15 06:09:00", 1092, 35, 
2126, 0, 37, "2018-10-14 19:39:00", 1093, 35, 11
2127, 0, 37, "2018-10-14 13:55:00", 1098, 35, 
2128, 0, 37, "2018-10-14 13:25:00", 1099, 35, 37
2129, 0.15, 37, "2018-10-15 01:32:00", 1104, 35, 21
2130, 0, 37, "2018-10-15 10:00:00", 1121, 35, 
2131, 0.15, 37, "2018-10-15 03:29:00", 1127, 35, 25
2132, 0.15, 37, "2018-10-15 10:16:00", 1128, 35, 49
2133, 0, 37, "2018-10-15 10:24:00", 1133, 35, 26
2134, 0.15, 37, "2018-10-15 00:13:00", 1135, 35, 
2135, 0.15, 37, "2018-10-14 21:07:00", 1138, 35, 
2136, 0, 37, "2018-10-14 20:37:00", 1140, 35, 25
2137, 0.15, 37, "2018-10-15 12:25:00", 1144, 35, 
2138, 0.15, 37, "2018-10-15 18:24:00", 1149, 35, 6
2139, 0.15, 37, "2018-10-14 14:59:00", 1154, 35, 20
2140, 0.15, 37, "2018-10-14 10:59:00", 1155, 35, 10
2141, 0.15, 37, "2018-10-14 14:33:00", 1156, 35, 
2142, 0, 37, "2018-10-15 20:18:00", 1157, 35, 36
2143, 0, 37, "2018-10-15 13:58:00", 1163, 35, 2
2144, 0.15, 37, "2018-10-15 02:21:00", 1168, 35, 
2145, 0, 37, "2018-10-14 18:44:00", 1176, 35, 
2146, 0.15, 37, "2018-10-14 18:17:00", 1192, 35, 24
2147, 0.15, 37, "2018-10-16 08:26:00", 1195, 35, 
2148, 0, 37, "2018-10-15 16:52:00", 1196, 35, 
2149, 0, 37, "2018-10-15 06:02:00", 1216, 35, 44
2150, 0, 37, "2018-10-15 18:42:00", 1217, 35, 
2151, 0.15, 37, "2018-10-15 09:50:00", 1218, 35, 
2152, 0.15, 37, "2018-10-14 22:51:00", 1219, 35, 
2153, 0, 30, "2018-10-16 11:27:00", 973, 36, 17
2154, 0, 30, "2018-10-14 22:00:00", 990, 36, 44
2155, 0.15, 30, "2018-10-16 05:19:00", 991, 36, 16
2156, 0.15, 30, "2018-10-15 13:32:00", 993, 36, 29
2157, 0, 30, "2018-10-16 08:05:00", 994, 36, 
2158, 0.15, 30, "2018-10-16 10:48:00", 997, 36, 
2159, 0, 30, "2018-10-16 15:38:00", 999, 36, 
2160, 0, 30, "2018-10-16 07:10:00", 1005, 36, 
2161, 0.15, 30, "2018-10-16 03:25:00", 1006, 36, 10
2162, 0, 30, "2018-10-14 15:38:00", 1009, 36, 
2163, 0, 30, "2018-10-14 18:26:00", 1012, 36, 14
2164, 0.15, 30, "2018-10-14 23:26:00", 1017, 36, 5
2165, 0, 30, "2018-10-16 08:39:00", 1021, 36, 4
2166, 0, 30, "2018-10-14 23:11:00", 1029, 36, 
2167, 0, 30, "2018-10-16 09:52:00", 1030, 36, 22
2168, 0, 30, "2018-10-15 03:23:00", 1033, 36, 11
2169, 0.15, 30, "2018-10-15 09:03:00", 1036, 36, 
2170, 0, 30, "2018-10-16 10:27:00", 1060, 36, 39
2171, 0, 30, "2018-10-14 18:28:00", 1067, 36, 11
2172, 0.15, 30, "2018-10-14 22:31:00", 1068, 36, 
2173, 0.15, 30, "2018-10-15 19:24:00", 1076, 36, 37
2174, 0, 30, "2018-10-15 16:41:00", 1080, 36, 5
2175, 0.15, 30, "2018-10-15 17:04:00", 1081, 36, 
2176, 0, 30, "2018-10-15 15:57:00", 1084, 36, 11
2177, 0.15, 30, "2018-10-16 11:56:00", 1086, 36, 
2178, 0.15, 30, "2018-10-15 22:15:00", 1110, 36, 40
2179, 0.15, 30, "2018-10-16 12:18:00", 1112, 36, 
2180, 0.15, 30, "2018-10-16 08:17:00", 1130, 36, 
2181, 0, 30, "2018-10-15 07:31:00", 1131, 36, 
2182, 0, 30, "2018-10-16 04:55:00", 1135, 36, 12
2183, 0, 30, "2018-10-16 07:22:00", 1138, 36, 23
2184, 0, 30, "2018-10-16 00:56:00", 1160, 36, 
2185, 0.15, 30, "2018-10-14 16:59:00", 1163, 36, 
2186, 0, 30, "2018-10-14 19:18:00", 1164, 36, 5
2187, 0, 30, "2018-10-14 16:44:00", 1166, 36, 
2188, 0, 30, "2018-10-16 06:20:00", 1168, 36, 
2189, 0.15, 30, "2018-10-15 01:31:00", 1169, 36, 
2190, 0, 30, "2018-10-16 07:28:00", 1176, 36, 
2191, 0, 30, "2018-10-15 06:44:00", 1178, 36, 
2192, 0, 30, "2018-10-15 07:20:00", 1179, 36, 14
2193, 0, 30, "2018-10-15 00:56:00", 1180, 36, 46
2194, 0.15, 30, "2018-10-16 03:44:00", 1183, 36, 
2195, 0, 30, "2018-10-15 02:27:00", 1193, 36, 49
2196, 0, 30, "2018-10-15 00:01:00", 1196, 36, 31
2197, 0, 30, "2018-10-15 23:24:00", 1200, 36, 
2198, 0.15, 30, "2018-10-15 00:55:00", 1202, 36, 22
2199, 0, 30, "2018-10-15 04:24:00", 1203, 36, 3
2200, 0.15, 30, "2018-10-16 07:19:00", 1209, 36, 
2201, 0, 30, "2018-10-15 23:16:00", 1211, 36, 
2202, 0, 30, "2018-10-16 05:26:00", 1212, 36, 10
2203, 0, 30, "2018-10-16 00:42:00", 1218, 36, 5
2204, 0.15, 30, "2018-10-15 15:20:00", 1222, 36, 
2205, 0.15, 30, "2018-10-15 22:23:00", 974, 37, 
2206, 0, 30, "2018-10-14 21:15:00", 981, 37, 48
2207, 0.15, 30, "2018-10-16 14:59:00", 990, 37, 31
2208, 0.15, 30, "2018-10-16 00:19:00", 991, 37, 
